m,lambda,wz,wtr,dt,mu,eps,Nx,Nt,nL,beta,dim,step,Dens (Re),Dens (Im),KE (Re),KE (Im),Lz (Re),Lz (Im),PhiSq (Re),PhiSq (Im),S (Re),S (Im),S_del (Re),S_del (Im),S_int (Re),S_int (Im),S_tau (Re),S_tau (Im),S_trap (Re),S_trap (Im),S_w (Re),S_w (Im),Vint (Re),Vint (Im),Vtr (Re),Vtr (Im)
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3510,0.031008799,0.016176257,0.04398387,0.000191897,-0.137772079,-0.284242226,0.988266885,0.013497906,38.36310484,0.441208053,37.40584675,0.443886404,0,0,0.957258087,-0.002678351,0,0,0,0,2.219060397,2.219060397,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3520,0.040534992,0.016789179,0.045323086,0.00011569,-0.098390422,-0.331452881,1.007025594,0.019117588,39.31434334,0.523632553,38.34785274,0.521304144,0,0,0.966490602,0.00232841,0,0,0,0,1.78140724,1.78140724,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3530,0.026486969,-0.007176397,0.04383503,-0.001880196,-0.196818774,-0.262519436,0.98640675,-0.004415692,38.25087724,-0.748657456,37.29095746,-0.75141816,0,0,0.959919781,0.002760704,0,0,0,0,1.5574154,1.5574154,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3540,0.04010354,0.004308713,0.043703407,-0.001293242,-0.154116294,-0.161174375,0.99950784,0.005365638,38.53405246,-0.397700673,37.57464816,-0.398757598,0,0,0.9594043,0.001056925,0,0,0,0,1.716498339,1.716498339,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3550,0.0195003,0.015918905,0.043402499,-0.000572771,-0.069826077,-0.252183138,0.982098463,0.005697591,38.05152013,-0.174606763,37.08892196,-0.164385449,0,0,0.962598163,-0.010221313,0,0,0,0,1.657032435,1.657032435,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3560,0.010337931,0.035463736,0.045021191,0.000609251,-0.065557685,0.046738227,0.980540732,0.026380731,38.74537431,0.685530092,37.77517151,0.694613097,0,0,0.9702028,-0.009083005,0,0,0,0,2.210644716,2.210644716,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3570,-0.004393015,0.026274752,0.045154867,0.000789008,0.080294707,-0.104359818,0.969297993,0.030480973,38.50073608,0.886607793,37.52704507,0.882401572,0,0,0.973691009,0.004206221,0,0,0,0,1.536690954,1.536690954,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3580,-0.002260812,0.035553172,0.045409182,0.001127674,-0.101530276,0.002087405,0.956563603,0.028165426,38.29107038,0.914088374,37.33224596,0.92147612,0,0,0.958824415,-0.007387746,0,0,0,0,1.873895516,1.873895516,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3590,0.014860863,0.027908872,0.045655634,0.001153731,0.070028151,0.1015807,0.976747212,0.031799392,38.77844001,1.01920181,37.81655366,1.01531129,0,0,0.961886349,0.00389052,0,0,0,0,1.688759163,1.688759163,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3600,0.034946844,0.004781372,0.045948486,0.000661915,0.130838362,0.092779774,0.989716128,0.016179817,39.16413127,0.546116381,38.20936198,0.534717935,0,0,0.954769284,0.011398445,0,0,0,0,2.133843511,2.133843511,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3610,0.040571618,-0.030114189,0.04700596,-0.000759526,-0.041894848,-0.07854223,0.997367674,-0.02573773,39.7677446,-0.957709428,38.81094854,-0.962085888,0,0,0.956796057,0.004376459,0,0,0,0,2.53443351,2.53443351,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3620,0.033234312,-0.021800474,0.046272851,0.000303357,-0.150814039,-0.105255797,0.992598133,-0.016300967,39.34365776,-0.351194879,38.38429394,-0.356694387,0,0,0.959363821,0.005499507,0,0,0,0,2.234554164,2.234554164,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3630,0.010060232,-0.026128683,0.045446985,2.00E-05,-0.218352284,-0.067777429,0.971847074,-0.028205241,38.65421668,-0.605303886,37.69242984,-0.603227329,0,0,0.961786842,-0.002076557,0,0,0,0,2.317263042,2.317263042,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3640,0.014307155,-0.018640826,0.046252937,0.000910022,-0.268654099,-0.030975418,0.971117632,-0.021748134,38.92025694,-0.043045545,37.96344647,-0.039938238,0,0,0.956810477,-0.003107308,0,0,0,0,1.972723455,1.972723455,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3650,0.021185536,-0.016446475,0.046875272,0.000939348,-0.269448676,-0.036516184,0.985168262,-0.01721683,39.53244122,0.079425091,38.5684585,0.080195446,0,0,0.963982726,-0.000770355,0,0,0,0,1.699106811,1.699106811,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3660,-0.00017638,-0.019957652,0.045948449,0.000155281,-0.2064334,-0.163878934,0.971103478,-0.016391196,38.85194824,-0.190781155,37.88066838,-0.194347611,0,0,0.971279859,0.003566456,0,0,0,0,1.540223784,1.540223784,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3670,-0.004292211,-0.023863884,0.044956691,-0.000113142,-0.219104838,-0.041115157,0.961752334,-0.022174264,38.28046475,-0.380371026,37.31442021,-0.382060646,0,0,0.966044545,0.00168962,0,0,0,0,1.647238126,1.647238126,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3680,0.031858852,-0.017109843,0.045519837,-3.08E-05,-0.258628204,-0.039548756,0.984584392,-0.026807171,39.05381932,-0.4571918,38.10109378,-0.447494473,0,0,0.95272554,-0.009697327,0,0,0,0,1.582848909,1.582848909,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3690,0.030110295,-0.002844386,0.046439913,0.000254126,-0.243761288,-0.162026925,0.995288667,-0.008221898,39.57610452,0.019714694,38.61092615,0.025092205,0,0,0.965178371,-0.005377511,0,0,0,0,1.906701176,1.906701176,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3700,0.034311532,0.008740196,0.047060489,-4.99E-05,-0.060686475,-0.128104593,0.999350073,-0.001069554,39.88128656,0.005287573,38.91624802,0.015097323,0,0,0.965038541,-0.009809751,0,0,0,0,2.101694432,2.101694432,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3710,0.051553797,0.038487323,0.046926971,0.000404151,-0.053471442,-0.086825479,1.016605653,0.03330014,40.1034434,0.897436969,39.13839155,0.902624151,0,0,0.965051856,-0.005187183,0,0,0,0,1.751687126,1.751687126,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3720,0.040852088,0.014893179,0.046734895,-0.000183793,-0.043437163,-0.000535722,1.002640553,0.020047328,39.73576205,0.394282078,38.77397359,0.389127929,0,0,0.961788465,0.005154149,0,0,0,0,1.737933903,1.737933903,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3730,0.02947548,0.002457412,0.044967012,-0.000490531,0.107997536,-0.047534525,0.982032667,0.001190666,38.63300343,-0.110891963,37.68044625,-0.109625217,0,0,0.952557187,-0.001266746,0,0,0,0,1.793368584,1.793368584,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3740,0.018424711,0.000577069,0.046362342,-0.000783614,0.280940354,0.018823498,0.981235919,0.005184534,39.16881926,-0.108605939,38.20600805,-0.113213405,0,0,0.962811208,0.004607465,0,0,0,0,1.551135645,1.551135645,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3750,0.028076486,-0.013269208,0.044592998,-0.001473954,-0.02113917,-0.021753566,0.987507871,-0.004718295,38.62193906,-0.592764901,37.66250767,-0.601315814,0,0,0.959431385,0.008550913,0,0,0,0,1.438275498,1.438275498,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3760,0.011099013,-0.003796568,0.045256957,-0.000719417,-0.105483977,0.01560372,0.977779125,-0.003925967,38.73893642,-0.368075022,37.77225631,-0.367945623,0,0,0.966680111,-0.000129399,0,0,0,0,1.505259366,1.505259366,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3770,0.022757658,-0.006361686,0.046367717,0.00031597,-0.095210559,-0.113619114,0.994049159,-0.000678507,39.49216039,0.134791811,38.52086889,0.129108632,0,0,0.971291501,0.005683179,0,0,0,0,1.878407898,1.878407898,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3780,0.031833553,-0.004941234,0.045594205,-0.000590865,-0.091421014,-0.009517375,0.994600142,0.001117822,39.16364788,-0.125899084,38.20088129,-0.13195814,0,0,0.96276659,0.006059056,0,0,0,0,2.154384195,2.154384195,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3790,0.029956175,-0.016140938,0.045536593,-0.000931187,-0.37160474,-0.024806588,0.996504115,-0.005821188,39.17078894,-0.432334437,38.204241,-0.442654187,0,0,0.96654794,0.01031975,0,0,0,0,2.012655321,2.012655321,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3800,0.011051498,-0.004643456,0.045760996,0.000183883,-0.361821448,-0.10963103,0.980032648,-0.00425819,38.92686737,-0.007682728,37.95788622,-0.008067993,0,0,0.96898115,0.000385266,0,0,0,0,1.885319959,1.885319959,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3810,0.027964068,-0.000294051,0.045338005,-0.000436286,-0.329359426,0.113975314,0.987732788,-0.000160178,39.0531694,-0.093045834,38.09340068,-0.093179706,0,0,0.95976872,0.000133872,0,0,0,0,1.999010909,1.999010909,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3820,0.013164604,0.013405501,0.045088503,-0.000223088,-0.1197739,0.234870083,0.960707903,0.015703053,38.40434914,0.240253487,37.45680584,0.237955935,0,0,0.947543299,0.002297552,0,0,0,0,1.727103937,1.727103937,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3830,0.008331466,0.020048757,0.045620744,-0.000405291,-0.221185625,0.194043701,0.972317635,0.02234901,38.8246066,0.372372908,37.86062043,0.370072655,0,0,0.96398617,0.002300253,0,0,0,0,2.00317213,2.00317213,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3840,0.028562383,0.007187193,0.046082637,-0.00094613,-0.314884106,0.026554889,0.990865185,0.004176296,39.39193473,-0.18850497,38.42963192,-0.185494073,0,0,0.962302802,-0.003010897,0,0,0,0,1.942892786,1.942892786,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3850,0.042558579,0.01202324,0.04697128,-0.000201207,-0.24522379,-0.079389933,1.006971383,0.007527672,39.98858257,0.144874836,39.02416977,0.149370404,0,0,0.964412804,-0.004495568,0,0,0,0,1.868133522,1.868133522,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3860,0.021869999,0.017874376,0.046466163,0.000419436,0.012237866,0.281150746,1.000500127,0.013725655,39.59955843,0.446974257,38.6209283,0.451122979,0,0,0.978630128,-0.004148722,0,0,0,0,2.107379257,2.107379257,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3870,-0.000265761,0.013827651,0.045154646,-0.000266594,0.057631385,0.3540163,0.970256707,0.013020351,38.39717422,0.099245966,37.42665175,0.100053266,0,0,0.970522468,-0.0008073,0,0,0,0,1.645811097,1.645811097,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3880,0.025389549,0.009119693,0.04582919,-0.001190749,-0.055557183,0.239404381,0.984625514,0.010426741,38.9469909,-0.34415977,37.98775493,-0.345466818,0,0,0.959235965,0.001307049,0,0,0,0,1.854348391,1.854348391,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3890,0.007837991,0.008292054,0.045931032,-0.001461345,-0.144441487,-0.016028961,0.975443921,0.00470821,38.9257527,-0.555824985,37.95814677,-0.55224114,0,0,0.96760593,-0.003583845,0,0,0,0,2.134726345,2.134726345,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3900,-0.000688654,0.010766967,0.045500274,-0.001270411,-0.093772122,-0.003825002,0.96232124,0.003978012,38.50540653,-0.545780839,37.54239664,-0.538991883,0,0,0.963009894,-0.006788956,0,0,0,0,1.618307686,1.618307686,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3910,0.008428,0.004707136,0.045650154,-0.000572391,0.047800203,-0.074459559,0.966958125,0.012540668,38.61000445,-0.048457436,37.65147432,-0.056290968,0,0,0.958530126,0.007833531,0,0,0,0,1.709366108,1.709366108,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3920,0.007762668,-0.008549842,0.045870135,-0.000210883,0.02172407,-0.101103784,0.977568146,-0.01197152,38.95449107,-0.415693696,37.98468559,-0.412272018,0,0,0.969805479,-0.003421678,0,0,0,0,1.645376217,1.645376217,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3930,0.023626245,-0.000595102,0.045723714,0.000120129,-0.026868759,0.042047512,0.990299635,-0.003190665,39.16230084,-0.148506761,38.19562745,-0.145911199,0,0,0.96667339,-0.002595562,0,0,0,0,1.796030392,1.796030392,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3940,0.023967765,-0.006408896,0.046306727,0.000729741,-0.085254109,-0.048366929,0.990415487,-0.006482707,39.37637183,0.008939702,38.40992411,0.009013513,0,0,0.966447722,-7.38E-05,0,0,0,0,1.991425763,1.991425763,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3950,0.019867332,-0.027136707,0.045830018,0.001264444,-0.141019824,-0.070749391,0.977436843,-0.01788171,38.8766038,0.087941649,37.91903429,0.078686652,0,0,0.957569512,0.009254997,0,0,0,0,1.966764555,1.966764555,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3960,0.013221196,-0.029300076,0.045338323,0.000976313,-0.15326601,-0.138327981,0.970381962,-0.031586425,38.55206236,-0.225294004,37.59490159,-0.223007656,0,0,0.957160765,-0.002286348,0,0,0,0,2.098698887,2.098698887,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3970,0.002891479,-0.002503321,0.046467234,0.000177959,-0.071109341,-0.118634752,0.961191023,-0.010481369,38.86322145,-0.134717986,37.90492191,-0.126739939,0,0,0.958299544,-0.007978048,0,0,0,0,2.073891532,2.073891532,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3980,-0.017315546,0.007931525,0.045790634,0.000266722,-0.010722438,-0.266727459,0.963038064,0.007519265,38.67279118,0.262261019,37.69243757,0.26267328,0,0,0.98035361,-0.000412261,0,0,0,0,1.850863229,1.850863229,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,3990,-0.022740075,-0.01730455,0.045183008,-0.000371978,-0.04912064,-0.20573559,0.941943694,-0.01677845,38.02895177,-0.517203288,37.06426801,-0.517729388,0,0,0.964683769,0.0005261,0,0,0,0,2.010793221,2.010793221,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4000,-0.003314587,-0.018063197,0.045906234,-5.61E-05,-0.092194806,-0.326252695,0.964740879,-0.019857437,38.71858747,-0.469685676,37.750532,-0.467891436,0,0,0.968055466,-0.001794239,0,0,0,0,1.603875117,1.603875117,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4010,-0.000194444,-0.029136368,0.045938783,-0.000135091,-0.05290384,-0.195451263,0.968127314,-0.034611355,38.83012819,-0.961850748,37.86180643,-0.95637576,0,0,0.968321758,-0.005474988,0,0,0,0,1.967001645,1.967001645,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4020,0.008964293,-0.044327919,0.044912377,-6.25E-05,0.065648544,-0.053490541,0.963665788,-0.041041509,38.32153606,-1.040324134,37.36683456,-1.043610543,0,0,0.954701494,0.00328641,0,0,0,0,1.622774899,1.622774899,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4030,0.023590232,-0.043870233,0.044623864,-0.000664262,-0.181291267,-0.130118018,0.984898106,-0.040830527,38.68661173,-1.164630156,37.72530385,-1.167669862,0,0,0.961307873,0.003039706,0,0,0,0,1.774627037,1.774627037,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4040,0.011656366,-0.035000224,0.043512758,-0.000327865,-0.19546504,-0.17181463,0.973359181,-0.039662934,37.99166844,-0.967720854,37.02996563,-0.963058144,0,0,0.961702815,-0.00466271,0,0,0,0,1.750638399,1.750638399,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4050,0.003659364,-0.018546337,0.044862116,-2.19E-05,-0.131506102,-0.108883486,0.973605206,-0.025627828,38.5086015,-0.488830438,37.53865566,-0.481748947,0,0,0.969945842,-0.007081491,0,0,0,0,1.850792662,1.850792662,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4060,0.025158259,0.003572558,0.045770842,0.001060642,-0.131505097,-0.193071394,0.991974862,-0.004588602,39.21759093,0.409352796,38.25077432,0.417513956,0,0,0.966816603,-0.00816116,0,0,0,0,1.923529718,1.923529718,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4070,0.017633929,-0.000837703,0.046107163,0.000556879,-0.16982679,-0.046605118,0.990273387,-0.0012813,39.26714313,0.334376246,38.29450367,0.334819843,0,0,0.972639459,-0.000443597,0,0,0,0,2.027363308,2.027363308,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4080,0.021652084,0.016883449,0.044833042,0.000394791,-0.295978842,0.057627881,0.977449178,0.013585948,38.48158092,0.443222309,37.52578382,0.44651981,0,0,0.955797094,-0.0032975,0,0,0,0,1.735411411,1.735411411,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4090,0.024042868,0.01735547,0.044809786,0.000328004,-0.210689057,-0.059745492,0.985813332,0.007296462,38.63982049,0.233219594,37.67805003,0.243278602,0,0,0.961770464,-0.010059008,0,0,0,0,1.547462464,1.547462464,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4100,0.036421127,0.017952737,0.044843421,0.000664078,-0.399072382,-0.066977095,1.002463771,0.017751617,38.97433388,0.698362445,38.00829124,0.698563565,0,0,0.966042644,-0.00020112,0,0,0,0,1.291889809,1.291889809,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4110,0.025632955,0.025741143,0.04493473,-0.000223685,-0.275017506,0.011626327,0.993875361,0.016642752,38.88730933,0.264511021,37.91906692,0.273609413,0,0,0.968242406,-0.009098392,0,0,0,0,1.61122696,1.61122696,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4120,0.028957797,0.010876599,0.044524314,-0.000446849,-0.358424872,0.118622881,0.97992181,0.010458965,38.49664427,0.063201648,37.54568026,0.063619283,0,0,0.950964013,-0.000417635,0,0,0,0,1.293976285,1.293976285,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4130,0.048440653,0.006558322,0.045266433,-0.000355816,-0.289287138,0.047457481,1.010901376,0.008732884,39.36546861,0.038630358,38.40300789,0.036455796,0,0,0.962460723,0.002174562,0,0,0,0,1.832886688,1.832886688,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4140,0.068259805,-0.01135687,0.04566035,-0.00139355,-0.250305756,0.170917599,1.027502934,-0.005809146,39.83905392,-0.67707236,38.87981079,-0.682620085,0,0,0.95924313,0.005547724,0,0,0,0,2.119498835,2.119498835,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4150,0.050933609,0.007555219,0.044622724,-0.000691162,-0.1677142,-0.025668797,1.009513882,0.005562357,39.11795706,-0.104166198,38.15937678,-0.102173336,0,0,0.958580273,-0.001992861,0,0,0,0,1.919930997,1.919930997,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4160,0.04740931,0.008271717,0.045554426,0.000543676,-0.211741763,-0.106235648,1.02727817,0.004012981,39.79983619,0.292866316,38.81996733,0.297125053,0,0,0.979868861,-0.004258737,0,0,0,0,2.183058228,2.183058228,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4170,0.032098405,0.007275035,0.044511855,0.00133949,-0.095543645,0.010708634,0.994135545,0.008863589,38.76337816,0.657181284,37.80134102,0.65559273,0,0,0.96203714,0.001588554,0,0,0,0,1.886618264,1.886618264,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4180,0.02997444,-0.020068456,0.045862863,0.000103596,-0.09397766,0.045347095,1.005115737,-0.016751256,39.4859819,-0.394045341,38.5108406,-0.397362541,0,0,0.975141297,0.0033172,0,0,0,0,2.163416177,2.163416177,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4190,0.032568981,-0.010397721,0.045366845,0.000245193,-0.162071985,0.101874352,1.002710666,-0.013382812,39.12433229,-0.207292066,38.1541906,-0.204306975,0,0,0.970141685,-0.002985091,0,0,0,0,2.003100729,2.003100729,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4200,0.027730944,-0.006135533,0.045183055,0.000384913,-0.119740578,-0.21800329,0.992873321,-0.011513821,38.94698793,-0.07366418,37.98184555,-0.068285892,0,0,0.965142377,-0.005378288,0,0,0,0,1.540727451,1.540727451,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4210,0.031895525,-0.013005283,0.045261352,0.001177309,-0.171053133,-0.206221575,0.990562095,-0.012334435,38.89455669,0.206181995,37.93589012,0.205511147,0,0,0.95866657,0.000670848,0,0,0,0,1.283349881,1.283349881,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4220,0.038213351,-0.012103658,0.045226727,0.00116356,-0.201530702,0.073133092,1.010367975,-0.009130645,39.41739476,0.30413358,38.44524013,0.301160567,0,0,0.972154624,0.002973013,0,0,0,0,2.452801283,2.452801283,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4230,0.047953059,-0.019339563,0.043990452,0.00024367,-0.409042485,0.04269675,1.008304208,-0.015141005,38.89726492,-0.141943181,37.93691377,-0.146141739,0,0,0.960351149,0.004198558,0,0,0,0,2.237723,2.237723,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4240,0.049551812,-0.010650822,0.046439801,0.000403895,-0.142583466,-0.051978231,1.027308168,-0.018043625,40.19746596,-0.156461232,39.21970961,-0.149068429,0,0,0.977756355,-0.007392802,0,0,0,0,1.951171062,1.951171062,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4250,0.046621855,-0.004049591,0.046221415,7.16E-05,-0.061421896,-0.073620156,1.0034866,-0.003890133,39.63206785,0.037060765,38.67520311,0.036901307,0,0,0.956864744,0.000159458,0,0,0,0,2.237695425,2.237695425,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4260,0.046058289,-0.001723152,0.047403376,0.000212366,-0.051001533,-0.064807294,1.020829451,-0.005838829,40.38656353,0.021251793,39.41179237,0.02536747,0,0,0.974771161,-0.004115678,0,0,0,0,1.73053889,1.73053889,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4270,0.016295734,-0.006209499,0.046123601,-0.000991664,-0.003505088,-0.126146278,0.980125392,-0.011842523,38.99101799,-0.545595393,38.02718833,-0.539962369,0,0,0.963829658,-0.005633023,0,0,0,0,1.609460542,1.609460542,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4280,0.002291658,0.005872182,0.045477625,-0.000228701,-0.067287381,-0.124196759,0.960715531,-0.004698173,38.37419936,-0.174866429,37.41577549,-0.164296074,0,0,0.958423872,-0.010570355,0,0,0,0,2.110138192,2.110138192,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4290,0.030541519,0.007662125,0.044855421,6.39E-05,-0.117656069,0.055481061,0.976122705,0.002001876,38.44310487,0.123891527,37.49752369,0.129551776,0,0,0.945581186,-0.005660249,0,0,0,0,1.931496932,1.931496932,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4300,0.034094259,0.00638196,0.045159538,0.000194839,-0.119440789,0.01586578,0.998323809,0.004448104,39.08567658,0.227478236,38.12144703,0.229412092,0,0,0.96422955,-0.001933855,0,0,0,0,1.736521458,1.736521458,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4310,-0.0025241,0.005775964,0.044676434,5.94E-05,0.005406137,0.063275426,0.96246107,0.006327353,38.17169648,0.214782373,37.20671131,0.214230984,0,0,0.96498517,0.00055139,0,0,0,0,1.439630032,1.439630032,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4320,0.011397471,0.009244732,0.044345497,-0.000847836,-0.146331977,-0.186679161,0.972711523,0.009305431,38.41259272,-0.116921756,37.45127867,-0.116982456,0,0,0.961314052,6.07E-05,0,0,0,0,1.492728594,1.492728594,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4330,0.005296272,0.008497778,0.045011651,-0.000912496,-0.204921381,-0.235356337,0.970055043,0.009917283,38.57925023,-0.013831887,37.61449146,-0.015251391,0,0,0.964758771,0.001419505,0,0,0,0,1.485477703,1.485477703,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4340,0.011111005,-0.003789458,0.045872844,-0.000605956,0.162033881,-0.048479935,0.980193981,0.000384769,39.04141573,-0.146980244,38.07233275,-0.151154471,0,0,0.969082977,0.004174227,0,0,0,0,1.743148339,1.743148339,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4350,0.0275795,-0.020761522,0.0460382,-0.000432979,0.019262707,-0.090163171,0.991145443,-0.016108493,39.29378938,-0.511998057,38.33022344,-0.516651087,0,0,0.963565942,0.004653029,0,0,0,0,1.639530892,1.639530892,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4360,0.021286738,-0.004009267,0.046504091,0.000494769,-0.006980989,-0.079558158,0.982645821,0.001472961,39.30115711,0.137655547,38.33979802,0.132173319,0,0,0.961359083,0.005482228,0,0,0,0,1.71766246,1.71766246,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,4370,0.021510321,-0.022142307,0.045408532,0.000161817,-0.256808907,0.157506899,0.980744905,-0.015731496,38.82230915,-0.277592023,37.86307457,-0.284002834,0,0,0.959234584,0.006410811,0,0,0,0,2.089703313,2.089703313,0,0
